route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11,1,3232591,SOUTHTOWN,,1,874845,165163,0,0
11,1,3232590,SOUTHTOWN,,1,874847,165163,0,0
11,1,3232589,SOUTHTOWN,,1,874846,165163,0,0
11,1,3232588,SOUTHTOWN,,1,874845,165163,0,0
11,1,3232587,SOUTHTOWN,,1,874847,165163,0,0
11,1,3232586,SOUTHTOWN,,1,874846,165163,0,0
11,1,3232585,SOUTHTOWN,,1,874845,165163,0,0
11,1,3232584,SOUTHTOWN/GARAGE,,1,874847,165162,0,0
11,1,3232583,SOUTHTOWN/GARAGE,,1,874846,165162,0,0
14,1,3232974,DOWNTOWN,,0,874872,165171,0,0
14,1,3232973,DOWNTOWN,,0,874871,165171,0,0
14,1,3233022,DOWNTOWN,,0,874876,165171,0,0
14,1,3233021,DOWNTOWN,,0,874873,165171,0,0
14,1,3233020,DOWNTOWN,,0,874883,165171,0,0
14,1,3233019,DOWNTOWN,,0,874882,165171,0,0
14,1,3233018,DOWNTOWN,,0,874878,165171,0,0
14,1,3233017,DOWNTOWN,,0,874871,165171,0,0
14,1,3233016,DOWNTOWN,,0,874872,165171,0,0
14,1,3233015,DOWNTOWN,,0,874876,165171,0,0
14,1,3233014,DOWNTOWN,,0,874879,165171,0,0
14,1,3233013,DOWNTOWN,,0,874873,165171,0,0
14,1,3233012,DOWNTOWN,,0,874881,165171,0,0
14,1,3233011,DOWNTOWN,,0,874883,165171,0,0
14,1,3233010,DOWNTOWN,,0,874874,165171,0,0
14,1,3233009,DOWNTOWN,,0,874875,165171,0,0
14,1,3233008,DOWNTOWN,,0,874878,165171,0,0
14,1,3233007,DOWNTOWN,,0,874871,165171,0,0
14,1,3233006,DOWNTOWN,,0,874882,165171,0,0
14,1,3233005,DOWNTOWN,,0,874876,165171,0,0
14,1,3233004,DOWNTOWN,,0,874879,165171,0,0
14,1,3233003,DOWNTOWN,,0,874872,165171,0,0
14,1,3233002,DOWNTOWN,,0,874881,165171,0,0
14,1,3233001,DOWNTOWN,,0,874874,165171,0,0
14,1,3233000,DOWNTOWN,,0,874873,165171,0,0
14,1,3232999,DOWNTOWN,,0,874878,165171,0,0
14,1,3232998,DOWNTOWN,,0,874871,165171,0,0
14,1,3232997,DOWNTOWN,,0,874875,165171,0,0
14,1,3232996,DOWNTOWN,,0,874876,165171,0,0
14,1,3232995,DOWNTOWN,,0,874879,165171,0,0
14,1,3232994,DOWNTOWN,,0,874882,165171,0,0
14,1,3232993,DOWNTOWN,,0,874881,165171,0,0
14,1,3232992,DOWNTOWN,,0,874874,165171,0,0
14,1,3232991,DOWNTOWN,,0,874872,165171,0,0
14,1,3232990,DOWNTOWN,,0,874873,165171,0,0
14,1,3232989,DOWNTOWN,,0,874878,165171,0,0
14,1,3232988,DOWNTOWN,,0,874871,165171,0,0
14,1,3232987,DOWNTOWN,,0,874877,165171,0,0
14,1,3232986,DOWNTOWN,,0,874880,165171,0,0
14,1,3232985,DOWNTOWN,,0,874876,165171,0,0
14,1,3232984,DOWNTOWN,,0,874879,165171,0,0
14,1,3232983,DOWNTOWN,,0,874875,165171,0,0
14,1,3232982,DOWNTOWN,,0,874874,165171,0,0
14,1,3232981,DOWNTOWN,,0,874873,165171,0,0
14,1,3232980,DOWNTOWN,,0,874878,165171,0,0
14,1,3232979,DOWNTOWN,,0,874877,165171,0,0
14,1,3232978,DOWNTOWN,,0,874876,165171,0,0
14,1,3232977,DOWNTOWN/LOOP,,0,874875,165170,0,0
14,1,3232976,DOWNTOWN/LINEUP,,0,874874,165169,0,0
14,1,3232975,DOWNTOWN/GARAGE,,0,874873,165172,0,0
14,1,3233074,NACO PASS,,1,874876,165177,0,0
14,1,3233073,NACO PASS,,1,874873,165177,0,0
14,1,3233072,NACO PASS,,1,874883,165177,0,0
14,1,3233071,NACO PASS/ROLLING OAKS,,1,874872,165175,0,0
14,1,3233070,NACO PASS,,1,874878,165177,0,0
14,1,3233069,NACO PASS,,1,874871,165177,0,0
14,1,3233068,NACO PASS/ROLLING OAKS,,1,874881,165175,0,0
14,1,3233067,NACO PASS,,1,874876,165177,0,0
14,1,3233066,NACO PASS,,1,874879,165177,0,0
14,1,3233065,NACO PASS,,1,874873,165177,0,0
14,1,3233064,NACO PASS/ROLLING OAKS,,1,874875,165175,0,0
14,1,3233063,NACO PASS,,1,874883,165177,0,0
14,1,3233062,NACO PASS,,1,874874,165177,0,0
14,1,3233061,NACO PASS/ROLLING OAKS,,1,874882,165175,0,0
14,1,3233060,NACO PASS,,1,874878,165177,0,0
14,1,3233059,NACO PASS,,1,874871,165177,0,0
14,1,3233058,NACO PASS/ROLLING OAKS,,1,874872,165175,0,0
14,1,3233057,NACO PASS,,1,874876,165177,0,0
14,1,3233056,NACO PASS,,1,874879,165177,0,0
14,1,3233055,NACO PASS/ROLLING OAKS,,1,874873,165175,0,0
14,1,3233054,NACO PASS,,1,874881,165177,0,0
14,1,3233053,NACO PASS,,1,874874,165177,0,0
14,1,3233052,NACO PASS/ROLLING OAKS,,1,874875,165175,0,0
14,1,3233051,NACO PASS,,1,874878,165177,0,0
14,1,3233050,NACO PASS,,1,874871,165177,0,0
14,1,3233049,NACO PASS/ROLLING OAKS,,1,874882,165175,0,0
14,1,3233048,NACO PASS,,1,874876,165177,0,0
14,1,3233047,NACO PASS,,1,874879,165177,0,0
14,1,3233046,NACO PASS/ROLLING OAKS,,1,874872,165175,0,0
14,1,3233045,NACO PASS,,1,874881,165177,0,0
14,1,3233044,NACO PASS,,1,874874,165177,0,0
14,1,3233043,NACO PASS/ROLLING OAKS,,1,874877,165175,0,0
14,1,3233042,NACO PASS,,1,874873,165177,0,0
14,1,3233041,NACO PASS,,1,874878,165177,0,0
14,1,3233040,NACO PASS,,1,874871,165177,0,0
14,1,3233039,NACO PASS/ROLLING OAKS,,1,874875,165175,0,0
14,1,3233038,NACO PASS,,1,874880,165177,0,0
14,1,3233037,NACO PASS,,1,874876,165177,0,0
14,1,3233036,NACO PASS,,1,874879,165177,0,0
14,1,3233035,NACO PASS/ROLLING OAKS,,1,874882,165175,0,0
14,1,3233034,NACO PASS/GARAGE,,1,874881,165176,0,0
14,1,3233033,NACO PASS,,1,874874,165177,0,0
14,1,3233032,NACO PASS/ROLLING OAKS,,1,874872,165175,0,0
14,1,3233031,NACO PASS,,1,874873,165177,0,0
14,1,3233030,NACO PASS,,1,874878,165177,0,0
14,1,3233029,NACO PASS,,1,874877,165177,0,0
14,1,3233028,NACO PASS,,1,874876,165177,0,0
14,1,3233027,NACO PASS,,1,874875,165177,0,0
14,1,3233026,NACO PASS,,1,874874,165177,0,0
14,1,3233025,NACO PASS,,1,874873,165177,0,0
14,1,3233023,NACO PASS/GARAGE,,1,874878,165176,0,0
14,1,3233024,NACO PASS/GARAGE,,1,874875,165176,0,0
2,1,3233945,DOWNTOWN,,0,874977,165203,0,0
2,1,3233946,DOWNTOWN,,0,874979,165203,0,0
2,1,3233891,DOWNTOWN,,0,874983,165204,0,0
2,1,3233947,DOWNTOWN,,0,874983,165203,0,0
2,1,3233895,DOWNTOWN,,0,874975,165204,0,0
2,1,3233931,DOWNTOWN,,0,874975,165203,0,0
2,1,3233894,DOWNTOWN,,0,874974,165204,0,0
2,1,3233932,DOWNTOWN,,0,874974,165203,0,0
2,1,3233926,NORTH STAR TC ONLY,,0,874973,165196,0,0
2,1,3233897,DOWNTOWN,,0,874973,165203,0,0
2,1,3233927,DOWNTOWN,,0,874970,165204,0,0
2,1,3233896,DOWNTOWN,,0,874970,165203,0,0
2,1,3233907,DOWNTOWN,,0,874972,165204,0,0
2,1,3233948,DOWNTOWN,,0,874972,165203,0,0
2,1,3233905,DOWNTOWN,,0,874971,165204,0,0
2,1,3233925,DOWNTOWN,,0,874971,165203,0,0
2,1,3233921,NORTH STAR TC ONLY,,0,874987,165196,0,0
2,1,3233949,DOWNTOWN,,0,874987,165203,0,0
2,1,3233920,DOWNTOWN,,0,874980,165204,0,0
2,1,3233950,DOWNTOWN,,0,874980,165203,0,0
2,1,3233919,DOWNTOWN,,0,874982,165204,0,0
2,1,3233951,DOWNTOWN,,0,874982,165203,0,0
2,1,3233904,DOWNTOWN,,0,874981,165204,0,0
2,1,3233913,DOWNTOWN,,0,874981,165203,0,0
2,1,3233918,NORTH STAR TC ONLY,,0,874977,165196,0,0
2,1,3233933,DOWNTOWN,,0,874977,165203,0,0
2,1,3233869,DOWNTOWN,,0,874979,165204,0,0
2,1,3233890,DOWNTOWN,,0,874979,165203,0,0
2,1,3233868,DOWNTOWN,,0,874978,165204,0,0
2,1,3233889,DOWNTOWN,,0,874978,165203,0,0
2,1,3233867,NORTH STAR TC ONLY,,0,874976,165196,0,0
2,1,3233888,DOWNTOWN,,0,874976,165203,0,0
2,1,3233866,DOWNTOWN,,0,874974,165204,0,0
2,1,3233887,DOWNTOWN,,0,874974,165203,0,0
2,1,3233865,DOWNTOWN,,0,874973,165204,0,0
2,1,3233886,DOWNTOWN,,0,874973,165203,0,0
2,1,3233864,NORTH STAR TC ONLY,,0,874975,165196,0,0
2,1,3233885,DOWNTOWN,,0,874975,165203,0,0
2,1,3233863,DOWNTOWN,,0,874972,165204,0,0
2,1,3233884,DOWNTOWN,,0,874972,165203,0,0
2,1,3233862,DOWNTOWN,,0,874971,165204,0,0
2,1,3233883,DOWNTOWN,,0,874971,165203,0,0
2,1,3233849,NORTH STAR TC ONLY,,0,874970,165196,0,0
2,1,3233882,DOWNTOWN,,0,874970,165203,0,0
2,1,3233861,DOWNTOWN,,0,874982,165204,0,0
2,1,3233881,DOWNTOWN,,0,874982,165203,0,0
2,1,3233860,DOWNTOWN,,0,874981,165204,0,0
2,1,3233880,DOWNTOWN,,0,874981,165203,0,0
2,1,3233859,NORTH STAR TC ONLY,,0,874980,165196,0,0
2,1,3233879,DOWNTOWN,,0,874980,165203,0,0
2,1,3233858,DOWNTOWN,,0,874979,165204,0,0
2,1,3233878,DOWNTOWN,,0,874979,165203,0,0
2,1,3233857,DOWNTOWN,,0,874978,165204,0,0
2,1,3233877,DOWNTOWN,,0,874978,165203,0,0
2,1,3233856,NORTH STAR TC ONLY,,0,874977,165196,0,0
2,1,3233876,DOWNTOWN,,0,874977,165203,0,0
2,1,3233853,DOWNTOWN,,0,874974,165204,0,0
2,1,3233875,DOWNTOWN,,0,874974,165203,0,0
2,1,3233852,DOWNTOWN,,0,874973,165204,0,0
2,1,3233874,DOWNTOWN,,0,874973,165203,0,0
2,1,3233855,NORTH STAR TC ONLY,,0,874976,165196,0,0
2,1,3233873,DOWNTOWN,,0,874976,165203,0,0
2,1,3233851,DOWNTOWN,,0,874972,165204,0,0
2,1,3233872,DOWNTOWN,,0,874972,165203,0,0
2,1,3233850,DOWNTOWN,,0,874971,165204,0,0
2,1,3233871,DOWNTOWN,,0,874971,165203,0,0
2,1,3233854,NORTH STAR TC ONLY,,0,874975,165196,0,0
2,1,3233870,DOWNTOWN,,0,874975,165203,0,0
2,1,3233908,DOWNTOWN,,0,874982,165204,0,0
2,1,3233934,DOWNTOWN,,0,874982,165203,0,0
2,1,3233906,DOWNTOWN,,0,874984,165204,0,0
2,1,3233935,DOWNTOWN,,0,874984,165203,0,0
2,1,3233903,DOWNTOWN,,0,874981,165204,0,0
2,1,3233936,DOWNTOWN,,0,874981,165201,0,0
2,1,3233924,NORTH STAR TC ONLY,,0,874970,165196,0,0
2,1,3233848,DOWNTOWN ONLY,,0,874969,165206,0,0
2,1,3233937,DOWNTOWN,,0,874970,165203,0,0
2,1,3233909,DOWNTOWN,,0,874979,165204,0,0
2,1,3233938,DOWNTOWN,,0,874979,165203,0,0
2,1,3233917,DOWNTOWN,,0,874986,165204,0,0
2,1,3233939,DOWNTOWN,,0,874986,165203,0,0
2,1,3233902,DOWNTOWN,,0,874978,165204,0,0
2,1,3233940,DOWNTOWN,,0,874978,165203,0,0
2,1,3233923,NORTH STAR TC ONLY,,0,874980,165196,0,0
2,1,3233941,DOWNTOWN,,0,874980,165200,0,0
2,1,3233916,DOWNTOWN,,0,874974,165204,0,0
2,1,3233942,DOWNTOWN,,0,874974,165200,0,0
2,1,3233915,DOWNTOWN,,0,874985,165204,0,0
2,1,3233943,DOWNTOWN,,0,874985,165203,0,0
2,1,3233901,DOWNTOWN,,0,874973,165204,0,0
2,1,3233954,DOWNTOWN,,0,874973,165203,0,0
2,1,3233922,NORTH STAR TC ONLY,,0,874977,165196,0,0
2,1,3233953,DOWNTOWN,,0,874977,165200,0,0
2,1,3233892,DOWNTOWN,,0,874972,165204,0,0
2,1,3233898,DOWNTOWN ONLY,,0,874972,165202,0,0
2,1,3233914,DOWNTOWN,,0,874971,165204,0,0
2,1,3233952,DOWNTOWN,,0,874971,165203,0,0
2,1,3233911,NORTH STAR TC ONLY,,0,874976,165196,0,0
2,1,3233912,DOWNTOWN,,0,874976,165203,0,0
2,1,3233910,DOWNTOWN,,0,874984,165204,0,0
2,1,3233928,DOWNTOWN,,0,874984,165203,0,0
2,1,3233900,NORTH STAR TC ONLY,,0,874981,165196,0,0
2,1,3233929,DOWNTOWN,,0,874981,165203,0,0
2,1,3233899,NORTH STAR TC ONLY,,0,874978,165196,0,0
2,1,3233930,DOWNTOWN,,0,874978,165203,0,0
2,1,3233893,NORTH STAR TC ONLY,,0,874977,165196,0,0
2,1,3233944,DOWNTOWN ONLY,,0,874977,165202,0,0
2,1,3234030,SIR WINSTON/PARLIAMENT,,1,874983,165215,0,0
2,1,3234021,1604/281 WALMART,,1,874987,165212,0,0
2,1,3234031,NORTH STAR TRANSIT CENTER,,1,874972,165210,0,0
2,1,3234019,SIR WINSTON/PARLIAMENT,,1,874972,165213,0,0
2,1,3234032,NORTH STAR TRANSIT CENTER,,1,874977,165220,0,0
2,1,3234008,1604/281 WALMART,,1,874977,165212,0,0
2,1,3234033,NORTH STAR TRANSIT CENTER,,1,874982,165214,0,0
2,1,3234020,SIR WINSTON/PARLIAMENT,,1,874982,165213,0,0
2,1,3234034,NORTH STAR TRANSIT CENTER,,1,874981,165220,0,0
2,1,3234018,SIR WINSTON/PARLIAMENT,,1,874981,165213,0,0
2,1,3234056,NORTH STAR TRANSIT CENTER,,1,874989,165214,0,0
2,1,3234017,SIR WINSTON/PARLIAMENT,,1,874989,165213,0,0
2,1,3234055,NORTH STAR TRANSIT CENTER,,1,874976,165217,0,0
2,1,3234007,1604/281 WALMART,,1,874976,165212,0,0
2,1,3234054,NORTH STAR TRANSIT CENTER,,1,874979,165220,0,0
2,1,3234016,SIR WINSTON/PARLIAMENT,,1,874979,165213,0,0
2,1,3234053,NORTH STAR TRANSIT CENTER,,1,874978,165220,0,0
2,1,3234015,SIR WINSTON/PARLIAMENT,,1,874978,165213,0,0
2,1,3234052,NORTH STAR TRANSIT CENTER,,1,874983,165220,0,0
2,1,3234014,SIR WINSTON/PARLIAMENT,,1,874983,165213,0,0
2,1,3234051,NORTH STAR TRANSIT CENTER,,1,874975,165220,0,0
2,1,3234006,1604/281 WALMART,,1,874975,165212,0,0
2,1,3233955,BASSE RD. ONLY,,1,874988,165222,0,0
2,1,3234050,NORTH STAR TRANSIT CENTER,,1,874974,165220,0,0
2,1,3234005,SIR WINSTON/PARLIAMENT,,1,874974,165213,0,0
2,1,3234049,NORTH STAR TRANSIT CENTER,,1,874973,165220,0,0
2,1,3234009,SIR WINSTON/PARLIAMENT,,1,874973,165213,0,0
2,1,3234025,NORTH STAR TRANSIT CENTER,,1,874970,165220,0,0
2,1,3233983,1604/281 WALMART,,1,874970,165212,0,0
2,1,3234001,NORTH STAR TRANSIT CENTER,,1,874972,165220,0,0
2,1,3233982,SIR WINSTON/PARLIAMENT,,1,874972,165213,0,0
2,1,3234000,NORTH STAR TRANSIT CENTER,,1,874971,165220,0,0
2,1,3233981,SIR WINSTON/PARLIAMENT,,1,874971,165213,0,0
2,1,3233999,NORTH STAR TRANSIT CENTER,,1,874980,165220,0,0
2,1,3233980,1604/281 WALMART,,1,874980,165212,0,0
2,1,3233998,NORTH STAR TRANSIT CENTER,,1,874982,165220,0,0
2,1,3233979,SIR WINSTON/PARLIAMENT,,1,874982,165213,0,0
2,1,3233997,NORTH STAR TRANSIT CENTER,,1,874981,165220,0,0
2,1,3233978,SIR WINSTON/PARLIAMENT,,1,874981,165213,0,0
2,1,3233996,NORTH STAR TRANSIT CENTER,,1,874977,165220,0,0
2,1,3233977,1604/281 WALMART,,1,874977,165212,0,0
2,1,3233995,NORTH STAR TRANSIT CENTER,,1,874979,165220,0,0
2,1,3233976,SIR WINSTON/PARLIAMENT,,1,874979,165213,0,0
2,1,3233994,NORTH STAR TRANSIT CENTER,,1,874978,165220,0,0
2,1,3233975,SIR WINSTON/PARLIAMENT,,1,874978,165213,0,0
2,1,3233993,NORTH STAR TRANSIT CENTER,,1,874976,165220,0,0
2,1,3233974,1604/281 WALMART,,1,874976,165212,0,0
2,1,3233992,NORTH STAR TRANSIT CENTER,,1,874974,165220,0,0
2,1,3233973,SIR WINSTON/PARLIAMENT,,1,874974,165213,0,0
2,1,3233991,NORTH STAR TRANSIT CENTER,,1,874973,165220,0,0
2,1,3233972,SIR WINSTON/PARLIAMENT,,1,874973,165213,0,0
2,1,3233990,NORTH STAR TRANSIT CENTER,,1,874975,165220,0,0
2,1,3233971,1604/281 WALMART,,1,874975,165212,0,0
2,1,3233989,NORTH STAR TRANSIT CENTER,,1,874972,165220,0,0
2,1,3233970,SIR WINSTON/PARLIAMENT,,1,874972,165213,0,0
2,1,3233988,NORTH STAR TRANSIT CENTER,,1,874971,165220,0,0
2,1,3233969,SIR WINSTON/PARLIAMENT,,1,874971,165213,0,0
2,1,3233987,NORTH STAR TRANSIT CENTER,,1,874970,165220,0,0
2,1,3233968,1604/281 WALMART,,1,874970,165212,0,0
2,1,3233986,NORTH STAR TRANSIT CENTER,,1,874982,165220,0,0
2,1,3233967,SIR WINSTON/PARLIAMENT,,1,874982,165213,0,0
2,1,3233985,NORTH STAR TRANSIT CENTER,,1,874981,165220,0,0
2,1,3233966,SIR WINSTON/PARLIAMENT,,1,874981,165213,0,0
2,1,3233984,NORTH STAR TRANSIT CENTER,,1,874980,165220,0,0
2,1,3233965,1604/281 WALMART,,1,874980,165212,0,0
2,1,3234010,NORTH STAR TRANSIT CENTER,,1,874979,165220,0,0
2,1,3233964,SIR WINSTON/PARLIAMENT,,1,874979,165213,0,0
2,1,3234048,NORTH STAR TRANSIT CENTER,,1,874978,165220,0,0
2,1,3234013,SIR WINSTON/PARLIAMENT,,1,874978,165213,0,0
2,1,3234047,NORTH STAR TRANSIT CENTER,,1,874977,165220,0,0
2,1,3233963,1604/281 WALMART,,1,874977,165212,0,0
2,1,3234046,NORTH STAR TRANSIT CENTER,,1,874974,165220,0,0
2,1,3233962,SIR WINSTON/PARLIAMENT,,1,874974,165213,0,0
2,1,3234045,NORTH STAR TRANSIT CENTER,,1,874985,165220,0,0
2,1,3234012,SIR WINSTON/PARLIAMENT,,1,874985,165213,0,0
2,1,3234044,NORTH STAR TRANSIT CENTER,,1,874973,165220,0,0
2,1,3234011,SIR WINSTON/PARLIAMENT,,1,874973,165213,0,0
2,1,3234043,NORTH STAR TRANSIT CENTER,,1,874976,165217,0,0
2,1,3233961,1604/281 WALMART,,1,874976,165212,0,0
2,1,3234042,NORTH STAR TRANSIT CENTER,,1,874972,165220,0,0
2,1,3233960,SIR WINSTON/PARLIAMENT,,1,874972,165213,0,0
2,1,3234041,NORTH STAR TRANSIT CENTER,,1,874971,165220,0,0
2,1,3234004,SIR WINSTON/PARLIAMENT,,1,874971,165213,0,0
2,1,3234040,NORTH STAR TRANSIT CENTER,,1,874975,165220,0,0
2,1,3234003,1604/281 WALMART,,1,874975,165212,0,0
2,1,3234039,NORTH STAR TRANSIT CENTER,,1,874982,165220,0,0
2,1,3233959,SIR WINSTON/PARLIAMENT,,1,874982,165213,0,0
2,1,3234038,NORTH STAR TRANSIT CENTER,,1,874984,165220,0,0
2,1,3234002,SIR WINSTON/PARLIAMENT,,1,874984,165213,0,0
2,1,3234037,NORTH STAR TRANSIT CENTER,,1,874981,165220,0,0
2,1,3233958,1604/281 WALMART,,1,874981,165212,0,0
2,1,3234036,NORTH STAR TRANSIT CENTER,,1,874970,165220,0,0
2,1,3234023,SIR WINSTON/PARLIAMENT,,1,874970,165213,0,0
2,1,3234022,NORTH STAR TRANSIT CENTER,,1,874979,165220,0,0
2,1,3233957,SIR WINSTON/PARLIAMENT,,1,874979,165213,0,0
2,1,3234035,NORTH STAR TRANSIT CENTER,,1,874978,165220,0,0
2,1,3233956,1604/281 WALMART,,1,874978,165212,0,0
2,1,3234029,NORTH STAR TRANSIT CENTER,,1,874977,165214,0,0
2,1,3234024,1604/281 WALMART,,1,874977,165212,0,0
2,1,3234028,SIR WINSTON/PARLIAMENT,,1,874973,165221,0,0
2,1,3234027,SIR WINSTON/PARLIAMENT,,1,874976,165221,0,0
2,1,3234026,SIR WINSTON/PARLIAMENT,,1,874990,165211,0,0
20,1,3234609,MCCRELESS MARKET/BROOKS CITY BASE,,0,875037,165228,0,0
20,1,3234608,MCCRELESS MARKET,,0,875041,165226,0,0
20,1,3234607,MCCRELESS MARKET/BROOKS CITY BASE,,0,875049,165228,0,0
20,1,3234606,MCCRELESS MARKET,,0,875040,165226,0,0
20,1,3234582,MCCRELESS MARKET/BROOKS CITY BASE,,0,875045,165228,0,0
20,1,3234605,MCCRELESS MARKET,,0,875048,165226,0,0
20,1,3234581,MCCRELESS MARKET/BROOKS CITY BASE,,0,875044,165228,0,0
20,1,3234604,MCCRELESS MARKET,,0,875047,165226,0,0
20,1,3234580,MCCRELESS MARKET/BROOKS CITY BASE,,0,875043,165228,0,0
20,1,3234603,MCCRELESS MARKET,,0,875038,165226,0,0
20,1,3234579,MCCRELESS MARKET/BROOKS CITY BASE,,0,875036,165228,0,0
20,1,3234602,MCCRELESS MARKET,,0,875037,165226,0,0
20,1,3234578,MCCRELESS MARKET/BROOKS CITY BASE,,0,875041,165228,0,0
20,1,3234601,MCCRELESS MARKET,,0,875042,165226,0,0
20,1,3234577,MCCRELESS MARKET/BROOKS CITY BASE,,0,875040,165228,0,0
20,1,3234600,MCCRELESS MARKET,,0,875049,165226,0,0
20,1,3234576,MCCRELESS MARKET/BROOKS CITY BASE,,0,875046,165228,0,0
20,1,3234599,MCCRELESS MARKET,,0,875048,165226,0,0
20,1,3234575,MCCRELESS MARKET/BROOKS CITY BASE,,0,875045,165228,0,0
20,1,3234598,MCCRELESS MARKET,,0,875047,165226,0,0
20,1,3234574,MCCRELESS MARKET/BROOKS CITY BASE,,0,875044,165228,0,0
20,1,3234597,MCCRELESS MARKET,,0,875038,165226,0,0
20,1,3234573,MCCRELESS MARKET/BROOKS CITY BASE,,0,875043,165228,0,0
20,1,3234596,MCCRELESS MARKET,,0,875037,165226,0,0
20,1,3234572,MCCRELESS MARKET/BROOKS CITY BASE,,0,875036,165228,0,0
20,1,3234595,MCCRELESS MARKET,,0,875042,165226,0,0
20,1,3234571,MCCRELESS MARKET/BROOKS CITY BASE,,0,875041,165228,0,0
20,1,3234594,MCCRELESS MARKET,,0,875049,165226,0,0
20,1,3234570,MCCRELESS MARKET/BROOKS CITY BASE,,0,875040,165228,0,0
20,1,3234593,MCCRELESS MARKET,,0,875048,165226,0,0
20,1,3234569,MCCRELESS MARKET/BROOKS CITY BASE,,0,875046,165228,0,0
20,1,3234592,MCCRELESS MARKET,,0,875047,165226,0,0
20,1,3234568,MCCRELESS MARKET/BROOKS CITY BASE,,0,875045,165228,0,0
20,1,3234591,MCCRELESS MARKET,,0,875038,165226,0,0
20,1,3234567,MCCRELESS MARKET/BROOKS CITY BASE,,0,875044,165228,0,0
20,1,3234590,MCCRELESS MARKET,,0,875037,165226,0,0
20,1,3234566,MCCRELESS MARKET/BROOKS CITY BASE,,0,875043,165228,0,0
20,1,3234589,MCCRELESS MARKET,,0,875042,165226,0,0
20,1,3234565,MCCRELESS MARKET/BROOKS CITY BASE,,0,875036,165228,0,0
20,1,3234588,MCCRELESS MARKET,,0,875049,165226,0,0
20,1,3234564,MCCRELESS MARKET/BROOKS CITY BASE,,0,875041,165228,0,0
20,1,3234587,MCCRELESS MARKET,,0,875048,165226,0,0
20,1,3234563,MCCRELESS MARKET/BROOKS CITY BASE,,0,875040,165228,0,0
20,1,3234586,MCCRELESS MARKET,,0,875047,165226,0,0
20,1,3234562,MCCRELESS MARKET/BROOKS CITY BASE,,0,875039,165228,0,0
20,1,3234585,MCCRELESS MARKET,,0,875046,165226,0,0
20,1,3234561,MCCRELESS MARKET/BROOKS CITY BASE,,0,875038,165228,0,0
20,1,3234584,MCCRELESS MARKET,,0,875045,165226,0,0
20,1,3234560,MCCRELESS MARKET/BROOKS CITY BASE,,0,875037,165228,0,0
20,1,3234583,MCCRELESS MARKET/GARAGE,,0,875044,165225,0,0
20,1,3234559,MCCRELESS MARKET/BROOKS CITY BASE/GARAGE,,0,875042,165227,0,0
20,1,3234558,MCCRELESS MARKET/BROOKS CITY BASE,,0,875036,165228,0,0
20,1,3234557,MCCRELESS MARKET/BROOKS CITY BASE,,0,875041,165228,0,0
20,1,3234556,MCCRELESS MARKET/BROOKS CITY BASE,,0,875040,165228,0,0
20,1,3234555,MCCRELESS MARKET/BROOKS CITY BASE,,0,875039,165228,0,0
20,1,3234554,MCCRELESS MARKET/BROOKS CITY BASE,,0,875038,165228,0,0
20,1,3234553,MCCRELESS MARKET/BROOKS CITY BASE,,0,875037,165228,0,0
20,1,3234552,MCCRELESS MARKET/BROOKS CITY BASE/GARAGE,,0,875036,165227,0,0
20,1,3234639,CENTRO PLAZA,,1,875045,165234,0,0
20,1,3234638,CENTRO PLAZA,,1,875043,165234,0,0
20,1,3234637,CENTRO PLAZA,,1,875038,165232,0,0
20,1,3234636,CENTRO PLAZA,,1,875036,165232,0,0
20,1,3234701,CENTRO PLAZA,,1,875037,165235,0,0
20,1,3234670,CENTRO PLAZA,,1,875037,165237,0,0
20,1,3234633,CENTRO PLAZA,,1,875041,165232,0,0
20,1,3234635,CENTRO PLAZA,,1,875042,165235,0,0
20,1,3234634,CENTRO PLAZA,,1,875042,165237,0,0
20,1,3234632,CENTRO PLAZA,,1,875040,165232,0,0
20,1,3234700,CENTRO PLAZA,,1,875049,165235,0,0
20,1,3234669,CENTRO PLAZA,,1,875049,165237,0,0
20,1,3234631,CENTRO PLAZA,,1,875048,165232,0,0
20,1,3234699,CENTRO PLAZA,,1,875045,165235,0,0
20,1,3234668,CENTRO PLAZA,,1,875045,165237,0,0
20,1,3234630,CENTRO PLAZA,,1,875047,165232,0,0
20,1,3234698,CENTRO PLAZA,,1,875044,165235,0,0
20,1,3234667,CENTRO PLAZA,,1,875044,165237,0,0
20,1,3234629,CENTRO PLAZA,,1,875038,165232,0,0
20,1,3234697,CENTRO PLAZA,,1,875043,165235,0,0
20,1,3234666,CENTRO PLAZA,,1,875043,165237,0,0
20,1,3234628,CENTRO PLAZA,,1,875037,165232,0,0
20,1,3234696,CENTRO PLAZA,,1,875036,165235,0,0
20,1,3234665,CENTRO PLAZA,,1,875036,165237,0,0
20,1,3234627,CENTRO PLAZA,,1,875042,165232,0,0
20,1,3234695,CENTRO PLAZA,,1,875041,165235,0,0
20,1,3234664,CENTRO PLAZA,,1,875041,165237,0,0
20,1,3234626,CENTRO PLAZA,,1,875049,165232,0,0
20,1,3234694,CENTRO PLAZA,,1,875040,165235,0,0
20,1,3234663,CENTRO PLAZA,,1,875040,165237,0,0
20,1,3234625,CENTRO PLAZA,,1,875048,165232,0,0
20,1,3234693,CENTRO PLAZA,,1,875046,165235,0,0
20,1,3234662,CENTRO PLAZA,,1,875046,165237,0,0
